קוד,Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
2263,PROTOCIDE 500MG 4TAB,4.0,12.82,17.57,20.38,2011
4616,PROTOPIC 0.03% OINT 30GR,30.0,129.52,161.9,187.81,2011
4615,PROTOPIC 0.1% OINT 30GR,30.0,143.6,179.51,208.23,2011
130,PROVERA 100MG 100TAB,100.0,187.6,234.5,272.02,2011
131,PROVERA 200MG 50TAB,50.0,285.52,335.49,389.17,2011
127,PROVERA 500MG 20TAB,20.0,167.49,209.36,242.85,2011
128,PROVERA 5MG 24TAB,24.0,9.94,13.62,15.79,2011
134,PROVIRON 25MG 50TAB,50.0,43.15,58.04,67.32,2011
4985,PROVOCHOLINE 100MG/VIAL 6VIALS,6.0,1335.33,1569.01,1820.05,2011
2035,PROXOL FORTE 20TAB,20.0,,,,2011
746,PROZAC 20MG 56CAP,56.0,64.54,86.81,100.7,2011
1406,PRYSOLIN 250MG 30TAB,30.0,14.91,20.42,23.69,2011
6554,PULMOZYDE INHALATION SOLUTION 2.5MG/2.5ML 30AMP,30.0,3525.01,4141.89,4804.59,2011
4733,PUREGON  300UI/0.36ML CARTRIDGE,1.0,555.8,653.07,757.56,2011
4734,PUREGON  600UI/0.72ML CARTRIDGE,1.0,1081.28,1270.5,1473.78,2011
4170,PUREGON 100IU AMP+SOL 0.5ML,1.0,176.26,220.33,255.58,2011
4171,PUREGON 150IU AMP+SOL 0.5ML,1.0,275.1,323.24,374.96,2011
4172,PUREGON 50IU AMP+SOL 0.5ML,1.0,94.26,117.82,136.67,2011
4964,PUREGON SOL FOR INJ CART 1X150 IU /0.18ML,1.0,,,,2011
4965,PUREGON SOL FOR INJ CART 1X900 IU /1.08ML,1.0,1624.43,1908.71,2214.1,2011
1143,PURI-NETHOL 50MG 25TAB,25.0,68.79,92.52,107.33,2011
2468,PYRIDOSTIGMINE 21TAB,21.0,,,,2011
1969,QUINIDINE SULFATE REKAH100TAB,100.0,45.42,61.09,70.86,2011
1668,QUINIDURAN 50TAB,50.0,,,,2011
1970,QUININE SULFATE 20TAB,20.0,8.75,11.98,13.9,2011
6087,QVAR 100 MCG/DOSE PWDR FOR INH200 DOSE AUTOHALER,200.0,83.44,112.23,130.18,2011
6086,QVAR 50 MCG/DOSE PWDR FOR INH 200 DOSE AUTOHALER,200.0,35.58,48.74,56.54,2011
2699,RAFAPEN MEGA 1000MG 20CAPLETS,20.0,25.61,35.09,40.7,2011
1881,RAFAPEN VK 500MG 30TAB,30.0,17.72,24.27,28.16,2011
1882,RAFAPEN VK FRTE 60ML,60.0,,,,2011
3263,RAFASSAL 1GR 15SUPP,15.0,121.42,151.78,176.06,2011
3019,RAFASSAL 1GR 30TAB,30.0,,,,2011
1889,RAFASSAL 250MG 100TAB,100.0,80.93,108.85,126.27,2011
1885,RAFASSAL 250MG 30SUP,30.0,51.08,68.7,79.69,2011
2488,RAFASSAL 500MG 30SUPP,30.0,85.01,114.34,132.63,2011
1888,RAFASSAL 500MG 60  E.C. TAB,60.0,88.59,119.15,138.22,2011
1887,RAFASSAL ENEMA  7X 4GRX60ML,7.0,150.28,187.85,217.91,2011
1886,RAFASSAL ENEMA 1GR 7X60ML,420.0,,,,2011
6050,RAMIPRIL PLUS TEVA 2.5MG/12.5MG 30T,30.0,15.08,20.65,23.96,2011
6051,RAMIPRIL PLUS TEVA 5MG/25MG 30T,30.0,25.89,35.47,41.15,2011
4872,RAMIPRIL TEVA 10MG 30TAB,30.0,39.57,53.23,61.74,2011
4871,RAMIPRIL TEVA 5MG 30TAB,30.0,26.09,35.74,41.46,2011
4956,RAMITENS 1.25MG 30CAPS,30.0,5.31,7.27,8.44,2011
4888,RAMITENS 10MG 30CAPS,30.0,39.64,53.31,61.84,2011
4850,RAMITENS 2.5MG 30CAPS,30.0,10.21,13.98,16.22,2011
4851,RAMITENS 5MG 30CAPS,30.0,20.03,27.44,31.83,2011
6472,RAMITENS PLUS 2.5MG/12.5MG 30TAB,30.0,15.08,20.65,23.96,2011
6473,RAMITENS PLUS 5MG/25MG 30TAB,30.0,25.89,35.47,41.15,2011
6323,RANEXA 1000MG 60 E.R. TAB,60.0,,,,2011
6324,RANEXA 500MG 60 E.R. TAB,60.0,269.93,317.17,367.91,2011
4804,RAPAMUNE 1MG 30TAB,30.0,581.62,683.4,792.75,2011
4405,RAPAMUNE 1MG/ML 60ML,60.0,1151.19,1352.65,1569.07,2011
6162,RASILEZ 150MG 28 F.C TAB,28.0,94.16,117.7,136.53,2011
6163,RASILEZ 300MG  28 F.C TAB,28.0,117.78,147.22,170.78,2011
6293,RASILEZ HCT 150/12.5MG 28TAB,28.0,94.16,117.7,136.53,2011
6294,RASILEZ HCT 150/25MG 28TAB,28.0,103.97,129.97,150.76,2011
6295,RASILEZ HCT 300/12.5MG 28TAB,28.0,115.1,143.88,166.9,2011
6296,RASILEZ HCT 300/25MG 28TAB,28.0,115.1,143.88,166.9,2011
2336,RAZIN 15MG 30CAPSULES,30.0,,,,2011
4173,REBETOL 200MG 168CAP,168.0,3077.61,3616.19,4194.78,2011
6117,REBIF 22MCG/0.5ML 12 SYRINGES,12.0,4049.13,4757.72,5518.96,2011
6118,REBIF 44MCG/0.5ML 12 SYRINGES,12.0,4709.1,5533.2,6418.51,2011
4359,RECITAL 20MG 28TAB,28.0,32.11,44.0,51.03,2011
4617,RECITAL 40MG 28TAB,28.0,55.41,74.53,86.46,2011
6555,RECORMON 10000 IU/0.6ML 6 PREFILLED SYR,6.0,2579.86,3031.33,3516.35,2011
4176,RECORMON 1000IUX6 READY TO USE,6.0,322.74,379.22,439.9,2011
6556,RECORMON 20000 IU/0.6ML 6 PREFILLED SYR,6.0,4800.89,5641.05,6543.61,2011
4178,RECORMON 2000IUX6 READY TO USE,6.0,550.95,647.37,750.95,2011
6558,RECORMON 30000 IU/0.6ML 4 PREFILLED SYRINGE,4.0,5134.69,6033.26,6998.59,2011
4179,RECORMON 3000IUX6 READY TO USE,6.0,754.88,886.98,1028.9,2011
4180,RECORMON 4000IUX6 READY TO USE,6.0,978.96,1150.28,1334.32,2011
4182,RECORMON 5000IUX6READY TO USE,6.0,1348.95,1585.02,1838.63,2011
6557,RECORMON 6000 IU/0.3ML 6 PREFILLED SYRINGE,6.0,1616.43,1899.3,2203.19,2011
6338,RECTOGESIC 0.4% 30GR,30.0,228.19,268.12,311.02,2011
1707,RECYCLIN DERM OINT 3% 14GR,14.0,15.16,20.77,24.09,2011
3789,REDUCTIL 10MG 28CAPS,28.0,,,,2011
3790,REDUCTIL 15MG 28CAPS,28.0,,,,2011
6739,REFACTO 1000 IU I.V 1 PRE-SYR+4ML SOLVENT,1.0,3448.34,4051.79,4700.08,2011
6740,REFACTO 250 IU I.V 1 PRE-SYR+4ML SOLVENT,1.0,883.33,1037.91,1203.98,2011
6741,REFACTO 500 IU I.V 1 PRE-SYR+4ML SOLVENT,1.0,1767.94,2077.33,2409.7,2011
581,REGITINE INJ10MG5AMP,5.0,15.87,21.74,25.22,2011
3777,REGRANEX GEL 0.01% 15GR,15.0,1501.09,1763.78,2045.99,2011
1922,REKOD 20MG 10TAB,10.0,,,,2011
4999,RELENZA 5MG 4X5 + INHALER,5.0,87.77,118.05,136.94,2011
4452,RELERT 20MG 3TAB,3.0,52.23,70.25,81.49,2011
4453,RELERT 40MG 3TAB,3.0,65.98,88.75,102.94,2011
4454,RELERT 80MG 3TAB,3.0,,,,2011
4942,RELESTAT EYE DROPS 0.05% 5ML,5.0,30.16,41.32,47.93,2011
4296,REMERON 30MG 30TAB,30.0,43.23,58.14,67.45,2011
4184,REMICADE 100MG/VIAL 20ML,1.0,2690.82,3161.71,3667.58,2011
4642,REMINYL 12MG 56TAB,56.0,387.9,455.78,528.71,2011
6350,REMINYL 4MG 14TAB,14.0,66.03,88.81,103.02,2011
4640,REMINYL 4MG 56TAB,56.0,264.12,310.34,359.99,2011
6351,REMINYL 8MG 14TAB,14.0,81.04,109.0,126.44,2011
4641,REMINYL 8MG 56TAB,56.0,324.16,380.89,441.83,2011
6007,REMINYL P.R. CAPS 16MG 28CAPS,28.0,355.91,418.19,485.1,2011
6008,REMINYL P.R. CAPS 24MG 28CAPS,28.0,403.18,473.73,549.53,2011
6006,REMINYL P.R. CAPS 8MG 28CAPS,28.0,255.69,300.44,348.51,2011
6724,REMODULIN 10MG/ML VIAL 1X20ML,1.0,94061.89,110522.72,128206.35,2011
6721,REMODULIN 1MG/ML  VIAL 1X20ML,1.0,18496.77,21733.71,25211.1,2011
6722,REMODULIN 2.5MG/ML VIAL 1X20ML,1.0,33830.34,39750.65,46110.75,2011
6723,REMODULIN 5MG/ML VIAL 1X20ML,1.0,56379.7,66246.14,76845.52,2011
4889,REMOTIV 250MG 60TAB,60.0,54.93,73.88,85.7,2011
4438,RENAGEL 800MG 180 TAB,180.0,846.2,994.28,1153.37,2011
6463,REPAGLINIDE TEVA 0.5MG 90TAB,90.0,62.36,83.88,97.3,2011
6464,REPAGLINIDE TEVA 1MG 90TAB,90.0,68.83,92.58,107.39,2011
6465,REPAGLINIDE TEVA 2MG 90TAB,90.0,73.66,99.07,114.92,2011
3573,REQUIP 0.25MG 210TAB,210.0,75.73,101.85,118.15,2011
3662,REQUIP 0.5MG 21TAB,21.0,15.93,21.82,25.31,2011
3574,REQUIP 1MG 84TAB,84.0,94.26,117.83,136.68,2011
3575,REQUIP 2MG 84TAB,84.0,162.93,203.67,236.26,2011
3660,REQUIP 5MG 84TAB,84.0,354.32,416.33,482.94,2011
6356,REQUIP MODUTAB 2MG 28 FILM COATED TABLETS,28.0,71.83,96.62,112.08,2011
6354,REQUIP MODUTAB 4MG 28 FILM COATED TABLETS,28.0,135.0,168.75,195.75,2011
6355,REQUIP MODUTAB 8MG 28 FILM COATED TABLETS,28.0,266.8,313.48,363.64,2011
1671,RESPRIM 20TAB,20.0,8.59,11.76,13.64,2011
1672,RESPRIM FORTE 10TAB,10.0,6.46,8.85,10.26,2011
1674,RESPRIM SUSP 100ML,100.0,8.16,11.18,12.97,2011
6013,RESTASIS 0.05%EYE DRPS 32X0.4ML,32.0,,,,2011
2762,RETAVIT 0.025% CREAM 20GR,20.0,22.54,30.88,35.82,2011
3705,RETAVIT 0.025% GEL 20GR,20.0,10.38,14.22,16.49,2011
2343,RETAVIT CREAM 20GR,20.0,15.83,21.69,25.16,2011
2344,RETAVIT GEL 20GR,20.0,,,,2011
1286,RETIN-A CREAM 30GR,30.0,23.74,32.53,37.74,2011
3107,RETROVIR 100MG100CAP,100.0,595.09,699.23,811.11,2011
3108,RETROVIR 250MG 40CAP,40.0,600.42,705.49,818.37,2011
4298,RETROVIR IV 5X200MG/20ML,5.0,250.86,294.76,341.92,2011
3543,RETROVIR SYRUP 200 ML,200.0,125.3,156.62,181.68,2011
4988,REVATIO 20MG 90TAB,90.0,2804.44,3295.22,3822.46,2011
6275,REVLIMID 10MG 21CAPS,21.0,26055.69,30615.44,35513.91,2011
6515,REVLIMID 10MG 28CAPS,28.0,34740.92,40820.59,47351.88,2011
6276,REVLIMID 15MG 21 CAPS,21.0,27395.52,32189.74,37340.09,2011
6277,REVLIMID 25MG 21CAPS,21.0,29433.75,34584.66,40118.2,2011
6278,REVLIMID 5MG 21CAPS,21.0,24649.3,28962.93,33597.0,2011
6514,REVLIMID 5MG 28CAPS,28.0,32865.74,38617.24,44796.0,2011
6326,REVOLADE 25MG 28TAB,28.0,5149.24,6050.36,7018.42,2011
6328,REVOLADE 50MG 28TAB,28.0,10298.49,12100.73,14036.84,2011
6382,REYATAZ 150 MG 60 CAPSULES,60.0,2108.84,2477.89,2874.35,2011
6383,REYATAZ 200 MG 60 CAPSULES,60.0,2358.34,2771.05,3214.42,2011
4557,RHINOLAST SPRAY 0.1% 10ML,10.0,28.28,38.75,44.95,2011
2345,RHINOVIS 10 SR CAP,10.0,,,,2011
6783,RIBONE 35MG 4TAB,4.0,113.8,142.25,165.01,2011
988,RIDAURA 3MG 60TAB,60.0,101.84,127.3,147.67,2011
2093,RIDAZIN 100MG 30TAB,30.0,21.58,29.57,34.3,2011
2094,RIDAZIN 10MG 40TAB,40.0,,,,2011
2095,RIDAZIN 25MG 30TAB,30.0,7.35,10.07,11.68,2011
4299,RILUTEK 50MG 56TAB,56.0,1560.83,1833.97,2127.41,2011
6769,RISEDRONATE TEVA 35MG 4TAB,4.0,113.8,142.25,165.01,2011
3113,RISPERDAL 1MG 20TAB,20.0,21.76,29.81,34.57,2011
4122,RISPERDAL 1MG/ML SOL 30ML,30.0,44.07,59.27,68.75,2011
3050,RISPERDAL 2MG 20TAB,20.0,42.16,56.71,65.78,2011
3051,RISPERDAL 3MG 20TAB,20.0,49.63,66.75,77.43,2011
3052,RISPERDAL 4MG 20TAB,20.0,95.63,119.54,138.67,2011
4612,RISPERDAL CONSTA/DELTOID 25MG VIAL,1.0,519.76,610.72,708.43,2011
4613,RISPERDAL CONSTA/DELTOID 37.5MG VIAL,1.0,702.73,825.71,957.83,2011
4614,RISPERDAL CONSTA/DELTOID 50MG VIAL,1.0,871.59,1024.12,1187.98,2011
4809,RISPERDAL QUICKLET 1MG 28TAB,28.0,44.7,60.12,69.74,2011
4810,RISPERDAL QUICKLET 2MG 28TAB,28.0,81.36,109.43,126.94,2011
4947,RISPERIDEX 1MG 20TAB,20.0,21.76,29.81,34.57,2011
4948,RISPERIDEX 2MG 20TAB,20.0,42.16,56.71,65.78,2011
4949,RISPERIDEX 3MG 20TAB,20.0,49.63,66.75,77.43,2011
4950,RISPERIDEX 4MG 20TAB,20.0,95.63,119.54,138.67,2011
4938,RISPOND 1 20TAB,20.0,21.76,29.81,34.57,2011
4939,RISPOND 2 20TAB,20.0,42.16,56.71,65.78,2011
4940,RISPOND 3 20TAB,20.0,49.63,66.75,77.43,2011
4957,RISPOND 4 20TAB,20.0,95.63,119.54,138.67,2011
6304,RISPOND SOLUTION 1MG/ML 30ML,30.0,44.07,59.27,68.75,2011
587,RITALIN 10MG 30TAB,30.0,28.74,39.38,45.68,2011
4367,RITALIN 20MG 30 SR TAB,30.0,,,,2011
4753,RITALIN LA 20MG 30CAPS,30.0,111.72,139.65,161.99,2011
4754,RITALIN LA 30MG 30CAPS,30.0,140.79,175.99,204.15,2011
4755,RITALIN LA 40MG 30CAPS,30.0,218.57,256.82,297.92,2011
339,RIVOTRIL DROPS 10ML,10.0,7.37,10.09,11.71,2011
3829,RIZALT 10MG 3TAB,3.0,63.51,85.42,99.08,2011
3830,RIZALT 10MG 6TAB,6.0,127.01,158.77,184.17,2011
3831,RIZALT 5MG 3TAB,3.0,50.16,67.46,78.25,2011
3832,RIZALT 5MG 6TAB,6.0,100.31,125.39,145.45,2011
3833,RIZALT RPD 10MG 3WAFER,3.0,78.93,106.16,123.14,2011
3834,RIZALT RPD 10MG 6WAFER,6.0,157.85,197.32,228.89,2011
340,ROACCUTANE 10MG 30CAPS,30.0,60.82,81.81,94.9,2011
341,ROACCUTANE 20MG 30CAPS,30.0,95.04,118.8,137.81,2011
342,ROCEPHIN  1GR I.M,1.0,25.11,34.4,39.9,2011
346,ROCEPHIN 0.5 GR I.V,1.0,15.01,20.57,23.86,2011
345,ROCEPHIN 0.5GR I.M,1.0,15.01,20.57,23.86,2011
6574,ROCURONIUM TEVA 10MG/ML 5ML 10VIAL,10.0,204.02,239.72,278.08,2011
3399,RODENAL 2MG 30TAB,30.0,5.66,7.75,8.99,2011
3400,RODENAL 5MG 30TAB,30.0,10.96,15.02,17.43,2011
4336,ROFERON-A 1SYR 3MIU/0.5ML,1.0,83.24,111.96,129.88,2011
4337,ROFERON-A 1SYR 4.5MIU/0.5ML,1.0,124.0,155.0,179.79,2011
4338,ROFERON-A 1SYR 6MIU/0.5ML,1.0,156.96,196.2,227.6,2011
4339,ROFERON-A 1SYR 9MIU/0.5ML,1.0,234.8,275.89,320.03,2011
1408,ROGAAN 20TAB,20.0,,,,2011
3580,ROGASTI 20MG 30TAB,30.0,24.7,33.84,39.26,2011
3275,ROGASTI 40MG 30TAB,30.0,48.02,64.59,74.93,2011
5004,ROKACET PLUS 12 CAPLETS,12.0,,,,2011
6018,ROKACET PLUS 24TCAPLETS,24.0,,,,2011
2098,ROKAL PLUS 10TAB,10.0,,,,2011
6761,ROPINIROLE TEVA 0.25MG 210TAB,210.0,75.73,101.85,118.15,2011
6762,ROPINIROLE TEVA 0.5MG 21TAB,21.0,15.93,21.82,25.31,2011
6763,ROPINIROLE TEVA 1MG 84TAB,84.0,94.26,117.83,136.68,2011
6764,ROPINIROLE TEVA 2MG 84TAB,84.0,162.93,203.67,236.26,2011
6765,ROPINIROLE TEVA 5MG 84TAB,84.0,354.32,416.33,482.94,2011
4976,ROSSINI 2MG 28TAB,28.0,36.45,49.94,57.93,2011
4779,ROSSINI 4MG 28TAB,28.0,101.39,126.74,147.02,2011
4780,ROSSINI 8MG 28TAB,28.0,166.56,208.2,241.51,2011
6745,ROSUVASTATIN TEVA 10 MG 30TAB,30.0,98.18,122.73,142.36,2011
6744,ROSUVASTATIN TEVA 20 MG 30TAB,30.0,149.36,186.7,216.57,2011
6743,ROSUVASTATIN TEVA 40 MG 30TAB,30.0,223.08,262.12,304.05,2011
6746,ROSUVASTATIN TEVA 5 MG 30TAB,30.0,81.13,109.12,126.58,2011
6057,ROTARIX,1.0,303.59,356.72,413.79,2011
6033,ROTATEQ VACCINE,1.0,219.25,257.61,298.83,2011
825,ROVAMYCIN 1.5MIU 16TAB,16.0,22.75,31.17,36.16,2011
4237,ROXO 150MG 10TAB,10.0,24.49,33.55,38.91,2011
6488,ROXO 150MG 20TAB,20.0,48.97,65.87,76.41,2011
2910,ROZEX GEL 30GR,30.0,27.01,37.01,42.93,2011
223,RULID 150MG 10TAB,10.0,24.49,33.55,38.91,2011
6644,RULID 150MG 20 F.C.TAB,20.0,48.97,65.87,76.41,2011
989,RYTHMEX 150MG 30TAB,30.0,15.42,21.12,24.5,2011
2471,RYTHMEX 300MG 30TAB,30.0,32.18,44.09,51.14,2011
3801,RYTHMICAL 100MG 60CAPS,60.0,21.52,29.48,34.19,2011
3802,RYTHMICAL 150MG 60CAPS,60.0,99.53,124.42,144.32,2011
4300,SABRILAN 500MG 100TAB,100.0,256.38,301.25,349.45,2011
3255,SALAGEN 5MG 100TAB,100.0,383.19,450.25,522.29,2011
1226,SALAZOPIRIN 500MG 100TAB,100.0,31.74,43.48,50.44,2011
1227,SALAZOPIRIN-EN 100TAB,100.0,42.3,56.89,66.0,2011
4301,SALCO 100IU/ML 5AMP,5.0,71.21,95.78,111.1,2011
4914,SANDIMMUM CONC I.V. INF 250MG/5ML 10X5ML,10.0,529.48,622.14,721.69,2011
3007,SANDIMMUN NEO 25MG 50CAPS,50.0,205.22,241.14,279.72,2011
3008,SANDIMMUN NEO 50ML100MG/ML,50.0,702.54,825.48,957.56,2011
3005,SANDIMMUN NEO100MG50CAPS,50.0,737.5,866.57,1005.22,2011
3006,SANDIMMUN NEO50MG50CAPS,50.0,394.53,463.57,537.74,2011
949,SANDOSTATIN 0.05MG/ML,5.0,89.15,119.9,139.09,2011
948,SANDOSTATIN 0.1MG/ML,5.0,165.2,206.5,239.54,2011
2607,SANDOSTATIN 0.5MG/ML,5.0,716.5,841.89,976.59,2011
950,SANDOSTATIN 1MG/5ML (0.2MG),1.0,224.67,263.99,306.23,2011
3721,SANDOSTATIN LAR VIAL 10MG,1.0,4428.99,5204.06,6036.71,2011
3722,SANDOSTATIN LAR VIAL 20MG,1.0,5502.18,6465.06,7499.46,2011
3723,SANDOSTATIN LAR VIAL 30MG,1.0,6691.79,7862.85,9120.91,2011
6581,SAYANA 104MG/0.65ML SYRINGE,1.0,95.56,119.45,138.56,2011
6570,SBT 2 MG 7 TABLETS SUBLINGUAL,7.0,26.09,35.74,41.46,2011
6571,SBT 8 MG 7 TABLETS SUBLINGUAL,7.0,79.15,106.46,123.5,2011
6096,SEBIVO 600MG FILM COATED 28TAB,28.0,1840.68,2162.8,2508.84,2011
827,SECTRAL 200MG 20TAB,20.0,11.06,15.16,17.58,2011
4853,SECTRAL 200MG 30TAB,30.0,16.6,22.74,26.37,2011
1678,SEDURAL 100MG 30TAB,30.0,30.79,42.18,48.93,2011
3096,SELEGILENE 5MG 50TAB,50.0,83.26,111.98,129.9,2011
3471,SEMAP 20MG 12TAB,12.0,23.48,32.17,37.32,2011
4443,SEPTRIN AMP FOR INFUSION 10X5ML,10.0,69.7,93.75,108.75,2011
6089,SERDOLECT 16MG 28TAB,28.0,485.53,570.5,661.78,2011
6088,SERDOLECT 4MG 30TAB,30.0,158.54,198.18,229.88,2011
6044,SERENADA 100 28TAB,28.0,43.55,58.58,67.95,2011
6043,SERENADA 50 28TAB,28.0,29.8,40.83,47.36,2011
4126,SERETIDE DISKUS 50/100MCG 60DISK,60.0,152.27,190.34,220.79,2011
4127,SERETIDE DISKUS 50/250MCG 60DISK,60.0,196.15,230.48,267.36,2011
4128,SERETIDE DISKUS 50/500MCG 60DISK,60.0,277.07,325.56,377.65,2011
3541,SEREVENT DISK 50MCG 60DOSES,60.0,112.19,140.24,162.68,2011
6049,SEREVENT INHALER CFC FREE 25MCG 120 ACT,120.0,189.42,236.78,274.66,2011
4129,SEROQUEL 100MG 30TAB,30.0,103.1,128.88,149.5,2011
4130,SEROQUEL 200MG 30TAB,30.0,168.89,211.12,244.9,2011
4131,SEROQUEL 25MG 30TAB,30.0,61.72,83.02,96.3,2011
6025,SEROQUEL 300MG 30TAB,30.0,247.43,290.73,337.25,2011
6438,SEROQUEL XR 200MG 30 TAB EXTENDED RELEASE,30.0,251.38,295.37,342.63,2011
6439,SEROQUEL XR 300MG 30 TAB EXTENDED RELEASE,30.0,352.01,413.61,479.79,2011
6440,SEROQUEL XR 400MG 30 TAB EXTENDED RELEASE,30.0,450.02,528.77,613.37,2011
6437,SEROQUEL XR 50MG 30 TAB EXTENDED RELEASE,30.0,152.06,190.07,220.48,2011
2892,SEROXAT 20MG 30TAB,30.0,37.65,51.58,59.84,2011
4839,SERTRALINE TEVA 100MG 30TAB,30.0,46.67,62.76,72.81,2011
4838,SERTRALINE TEVA 50MG 30TAB,30.0,31.93,43.74,50.74,2011
3612,SETRON 1MG 10TAB,10.0,228.55,268.55,311.52,2011
6508,SHELLY 21 TAB,21.0,17.59,24.09,27.95,2011
6509,SHELLY 3X21TAB,63.0,52.76,70.96,82.31,2011
6142,SIFROL 0.25 MG 100 TAB,100.0,167.0,208.75,242.15,2011
6143,SIFROL 1.0 MG 100 TAB,100.0,578.12,679.29,787.98,2011
1418,SILVEROL 100GR,100.0,29.19,39.99,46.39,2011
2913,SILVEROL 50GR,50.0,14.6,20.0,23.19,2011
2465,SIMOVIL 10MG 30TAB,30.0,16.04,21.97,25.49,2011
2466,SIMOVIL 20MG 30TAB,30.0,27.93,38.27,44.39,2011
3221,SIMOVIL 40MG 30TAB,30.0,38.06,51.19,59.38,2011
3840,SIMOVIL 80MG 30TAB,30.0,92.69,124.67,144.61,2011
3862,SIMVACOR 10 10MG 30TAB,30.0,16.04,21.97,25.49,2011
3863,SIMVACOR 20 20MG 30TAB,30.0,27.93,38.27,44.39,2011
3864,SIMVACOR 40 40MG 30TAB,30.0,38.06,51.19,59.38,2011
3865,SIMVACOR 80 80MG 30TAB,30.0,92.69,124.67,144.61,2011
4132,SIMVASTATIN-TEVA 10MG 30TAB,30.0,16.04,21.97,25.49,2011
4133,SIMVASTATIN-TEVA 20MG 30TAB,30.0,27.93,38.27,44.39,2011
4686,SIMVASTATIN-TEVA 40MG 30TAB,30.0,38.06,51.19,59.38,2011
4687,SIMVASTATIN-TEVA 80MG 30TAB,30.0,92.69,124.67,144.61,2011
4857,SIMVAXON 10MG 28TAB,28.0,14.97,20.51,23.79,2011
6179,SIMVAXON 10MG 30TAB,30.0,16.04,21.97,25.49,2011
6180,SIMVAXON 20MG 30TAB,30.0,27.93,38.27,44.39,2011
6181,SIMVAXON 40MG 30TAB,30.0,38.06,51.19,59.38,2011
2614,SINEMET CR 30TAB,30.0,28.86,39.54,45.86,2011
3641,SINGULAIR 10MG 28TAB,28.0,121.41,151.77,176.05,2011
4748,SINGULAIR 4MG 28SACHETS GRANULES,28.0,146.25,182.81,212.06,2011
6230,SINGULAIR 4MG PRESCHOOL KIDS 28 CHEWTAB,28.0,107.12,133.9,155.33,2011
3640,SINGULAIR 5MG 28CHEWTAB,28.0,122.05,152.56,176.98,2011
592,SINTROM 4MG 20TAB,20.0,7.53,10.32,11.97,2011
6393,SINUFED 60MG 20TAB,20.0,9.55,13.09,15.18,2011
2775,SKINODERM CREAM 25GR,25.0,46.16,62.09,72.03,2011
4303,SLOW DERALIN 160MG 30 SR CAPS,30.0,23.71,32.49,37.68,2011
4304,SLOW DERALIN 80MG 30 SR CAPS,30.0,16.94,23.21,26.93,2011
595,SLOW K 600MG 100TAB,100.0,18.79,25.74,29.86,2011
4588,SOLIAN 100MG 30TAB,30.0,63.24,85.06,98.67,2011
4589,SOLIAN 400MG 30TAB,30.0,245.78,288.79,335.0,2011
6725,SOLIRIS 10MG/ML VIAL 1X30ML (300MG/VIAL),1.0,22420.88,26344.53,30559.66,2011
139,SOLU MEDROL 125MG/2ML,1.0,23.86,32.69,37.92,2011
138,SOLU MEDROL 40MG/ML,1.0,10.36,14.19,16.46,2011
6256,SOMATULINE AUTOGEL 120MG 1 PREFIL SYR,1.0,6483.77,7618.43,8837.38,2011
6249,SOMATULINE AUTOGEL 60MG 1 PREFIL SYR,1.0,4347.17,5107.92,5925.19,2011
6250,SOMATULINE AUTOGEL 90MG 1 PREFIL SYR,1.0,5343.35,6278.44,7282.99,2011
6251,SOMATULINE P.R. 30MG KIT,1.0,2365.98,2780.02,3224.83,2011
6058,SOMAVERT 10MG 30VIAL+8ML,30.0,10527.99,12370.39,14349.65,2011
6059,SOMAVERT 15MG 30VIAL+8ML,30.0,15771.34,18531.32,21496.33,2011
6061,SOMAVERT 20MG 1VIAL + 8ML,1.0,700.49,823.07,954.77,2011
6060,SOMAVERT 20MG 30VIAL+8ML,30.0,21014.66,24692.23,28642.99,2011
3144,SORBON 10MG 30TAB,30.0,43.39,58.36,67.7,2011
3517,SORBON 15 30TAB,30.0,,,,2011
3806,SOTALOL 160MG 30TAB,30.0,14.93,20.46,23.73,2011
3807,SOTALOL 80MG 30TAB,30.0,8.71,11.93,13.84,2011
3874,SPASMALGIN 10TAB,10.0,,,,2011
2038,SPASMALGIN 30TAB,30.0,,,,2011
4961,SPASMEX 15MG 100TAB,100.0,187.08,233.85,271.27,2011
4960,SPASMEX 15MG 30TAB,30.0,56.12,75.49,87.56,2011
4874,SPIRIVA 18MCG 30CAPS+HANDIHALER,30.0,183.35,229.19,265.86,2011
3289,SPIRONOL 100MG 20TAB,20.0,18.05,24.72,28.68,2011
3700,SPORANOX 100MG 14CAP,14.0,64.61,86.9,100.81,2011
4334,SPORANOX 100MG 4CAP,4.0,18.46,25.29,29.34,2011
4187,SPORANOX 10MG/ML 150ML,150.0,175.83,219.79,254.95,2011
6627,SPRYCEL 100MG 30 FC TAB,30.0,19490.84,22901.73,26566.01,2011
6377,SPRYCEL 20 MG  60 FILM COATED TAB,60.0,9850.08,11573.84,13425.66,2011
6378,SPRYCEL 50 MG 60 FILM COATED TAB,60.0,19500.22,22912.75,26578.79,2011
6379,SPRYCEL 70 MG 60 FILM COATED TAB,60.0,19500.22,22912.75,26578.79,2011
6070,STABILANOL 2 MG/ML IV  SOL. FOR INFUSION 50 ML,50.0,36.06,49.4,57.31,2011
4845,STALEVO 100/25/200MG 30TAB,30.0,135.97,169.96,197.16,2011
6458,STALEVO 125/31.25/200MG 30TAB,30.0,135.19,168.99,196.02,2011
